Date,ADBE,ADS,AES,ALB,ALGN,ALK,AMD,AMZN,APA,BA,BBY,BLL,BXP,CAH,CCI,CELG,CHD,COG,COTY,CTSH,DVN,EA,EL,ES,ETN,ETR,EVHC,EW,FCX,FE,FLR,GILD,GIS,GPS,GWW,HCA,HES,HPE,HRS,HUM,IDXX,ILMN,IPG,IPGP,ISRG,LB,LOW,M,MAR,MAT,MGM,MLM,MON,MRK,MSI,MU,NFLX,NFX,NI,NKTR,NOV,NVDA,PFG,PM,PNR,PVH,QRVO,RE,REGN,RHT,RL,RRC,SRE,STT,STX,TGT,TPR,TRIP,TTWO,TWX,TXN,UA,UAL,UPS,VFC,VIAB,VMC,WDC,WU,WYNN,XRX,XYL
2017-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-27,0.005274013927149657,-0.000877701237108397,0.0028195408323006266,-0.0047273212363092565,0.013017822721324013,-0.0062799698139310856,0.006692160611854625,0.004673850193124718,-0.01083946161972238,0.0008802992383198927,0.004998522039063369,-0.001063695908016915,0.004669508978068171,-0.005903916973118317,0.004221395567458819,-0.023464541240866166,-0.001993624215452905,0.0010676168513705786,-0.014888231042122224,-0.000561483893495307,-0.017379074770205394,0.0016181706000033547,-0.008537129441933744,0.009199437152513035,0.0012933578669152013,0.007509357622809798,0.024303466253499106,0.00891583420414288,0.0010712908409211686,0.0,0.0,0.0038515268122305546,0.0009980378836484949,-0.01287909978015267,0.00419476861693413,-0.014022860609530174,-0.006603411661749048,-0.004748934905386748,0.0071730664743951955,0.0077156941444267435,-0.0024193352203772944,0.005835394982270925,0.0014829425450157974,0.006707984083665908,0.006177757647844118,-0.027005567340926295,0.00239421215091129,-0.04506517947975697,0.02213043714074381,-0.006361323155216425,0.01079461095383949,0.0028955711972049603,0.002930563318556345,0.0,0.0014338366613064757,0.005443786982248344,-0.008095387944593857,-0.011494222165089218,0.007182767218217423,-0.015999983333333412,-0.009545245637140543,-0.0013675277661674423,-0.003645058564591297,0.005763142044560965,0.00028827190414260073,0.0010986382923918736,0.020637328660475518,0.0011377405939645424,-0.008620904577204547,0.005057623704024294,-0.0007738390087133062,-0.0017657382769212804,-0.0010190933770648503,0.0027709301725389324,-0.0007118866485379405,-0.010331211314693056,-0.006674090883559081,0.0,-0.004157016166281724,-0.003055084816668052,0.0036485686531564365,0.011371712864250094,-0.0034149221504060634,0.0069338785807220304,-0.0012063032043285737,-0.02792600491866415,0.005997464131485719,0.011999998289435654,-0.0047644764008285545,0.00942959450744918,0.002380164216825076,0.0108148840670661
2017-12-28,0.0010834968003905487,0.0037137889447889094,0.00843484012076745,0.00015578910615521302,0.00013247516183456653,0.002689299718843685,0.0018993352326686086,0.0032479877247983957,-0.00046633415061747563,0.002469477658160635,0.0008777282809069309,0.009584578068855487,0.004287185517268144,-0.002568203698828486,0.003563909434995516,0.002776191870344613,0.00239709993868642,0.014575226653349427,0.01108303962344026,0.0026685820388663295,-0.0019121268330296592,0.0007601919387951739,0.0010958690455562525,0.006716800984830407,0.009558321589222096,0.008198791603093447,0.0023147568774666283,0.01228348312889782,0.03103258260927877,0.004287666272966506,0.006025233797435359,-0.006851153031269153,-0.010468605926327479,-0.0014498308803089222,0.004050691349448243,0.004778659673126295,0.004570038922042441,-0.00409004602627705,0.0,0.0050858126187172115,0.013402201628665233,0.009560925151181454,0.005429487500301811,0.0029821490005956797,0.0021190442785086194,-0.003755082184366265,0.008142459024783388,0.003120088753755912,0.0023486523420941374,-0.017925736235595346,-0.002373045913378058,-0.003391377958113284,-0.000773495021350934,0.004614873177556378,-0.002533040041220902,-0.015772104519773955,0.03474013008107457,0.005028284098051561,0.01267834751184349,0.024728979933452244,0.005952432649306338,0.0011664392917636324,0.004502547715336869,0.0009549907999721885,0.010662812875266159,0.0017560985663225281,0.001486752854988005,0.011773887490882151,-0.0033064880971281907,-0.0007424847323668216,-0.0019453069146057045,0.03832555166076679,0.0006774726188973901,0.005321946551102075,-0.002137181376500874,-0.004912555922593098,-0.00694291314384865,-0.0008687807955046756,0.01660475835051689,0.002626598161039384,0.002774343348764141,-0.006324666198172846,0.006257419267397868,-0.00025192346235436425,-0.0030863315620580645,-0.005487462642611796,0.0009412872990695043,0.002237136493128844,0.014361748538521901,-0.010164004193427667,0.007526548067054328,0.0002930338148321443
2017-12-29,-0.0017658672441036583,0.008474162567275068,0.006505557864557199,-0.0043596190958805625,-0.018942043782091966,-0.014214887468203208,-0.025592417061611528,-0.014020744740323665,-0.015162086619850412,-0.004859106847897587,0.0007308282115636722,-0.0018459640501250485,0.009236285601871508,-0.006614970162722056,0.01083587882164272,-0.0037231408114558606,-0.00019929898244419597,0.002102314807596928,-0.00896856558092829,-0.00518283414774845,-0.008620587489761466,-0.002373943640185061,-0.005082506907932105,0.003653695869494822,0.010875126731319629,0.0028339235210064206,-0.002309411152119356,-0.016062889147196335,-0.01608723404255319,0.00558294623590605,-0.002125186474933205,-0.011589442459613353,-0.0043660803667194825,-0.011033567208435735,-0.0071860944121948656,-0.005322203079640486,-0.018403593573071086,-0.01711158326999962,-0.010962231993059346,-0.0037749006821996556,-0.01517720326368388,0.004459364574119773,-0.010309351878382111,-0.0052032288037165975,-0.010654141169709419,-0.013110433623698015,0.000861546838340832,-0.02060642743139407,-0.006150777395088736,0.0026075619295959918,-0.007136579213680494,0.016462726725151366,0.004386358610313668,-0.005830348699361609,-0.002539550285086012,-0.016503276333334704,-0.00389185809120951,-0.01407126328955599,0.00430355875939914,-0.012892545454545434,0.014933719626156527,-0.01975679017245724,-0.011626275833698574,0.0080145391980877,0.006843474302432817,0.0021912367567147317,-0.011282704701860102,-0.005885898863901229,-0.017919690388595533,-0.008503252914304982,0.01052529957581827,-0.031232387142380635,-0.0014942380799003452,-0.002044821488353943,-0.004283709798886481,0.006633829792754398,-0.0024808634897984794,-0.0011594492753622676,0.001733762267862593,-0.0015281656355301543,-0.0036252377195822305,-0.057991513437057995,-0.0020728308843229737,0.0008399762449340376,-0.0039036203669491343,0.0,0.006034432777717091,-0.013764881123076389,-0.003146318998920261,0.0006528906666543044,-0.010186790825575942,-0.0007326491219199482
2018-01-02,0.0140378448402807,0.007298450291461478,0.004616792237065681,0.02846200596352677,0.010936554201930182,0.020405469776754392,0.06809338521400798,0.016708457236650043,0.049265699582111244,0.006544308834897983,0.010077452491978223,0.020607728727955577,-0.005767899759808515,0.039837091421562665,-0.018737069658182448,0.017248016316136372,-0.014749843232998328,0.01048945168141402,-0.0005028441982699583,-0.0009856900201370422,0.0200481804279129,0.041785637574445866,0.0027507404756232923,-0.00047477511100213476,-0.0018984951535669925,0.014866654455599981,0.01793978536053853,-0.010025703220882809,0.04272157398320542,0.006531595115959465,0.013165587382386157,0.03433836839574145,-0.004216572558732867,0.0011822937521552834,-0.002285696643135049,0.01901193476694507,0.008004956305186939,0.017409487159212533,0.0029652023278872175,0.014391066631444849,0.009144346810834314,0.02535582348492338,0.004464274990331418,0.03834115167559071,0.02825121374334838,-0.005479955300841111,-0.014202729786290669,0.044462013540355505,-0.01458770943496046,0.041612483745123496,0.0035938929514742757,0.01791538770307244,0.006336670873765549,-0.0008885988720416238,0.002324627675520663,0.062013595866089455,0.04745780197851324,0.04345071222801433,-0.0120763152436838,-0.03466173753078139,0.021654665795169947,0.03023259582894844,-0.0025509811431304596,-0.01192622559461809,-0.005522449548425179,0.012827047233193944,0.03423422024727385,-0.021648671470635206,0.017661493666755623,0.007826836100363721,0.01147646809766667,0.05041035520096382,-0.014683882867785658,-0.009117918152669602,0.026051580888237336,0.036475059000851795,0.02328736262057962,0.008995966598838168,0.028238276810332197,0.004810324838322666,0.010819592308256354,0.04879879879879878,0.022848664010425512,0.03793531732992639,0.00567560168080572,0.012333693410579771,0.02726497119237581,0.023261637410557423,0.0036822646110556967,-0.02544628310330832,0.007547204116638007,-0.001906013778973259
2018-01-03,0.01879570093633709,0.018564241211175947,-0.0009192080366056121,0.0019766175314408496,0.029293928174114692,-0.004666105940532961,0.051912568306010876,0.012775284372921414,0.023250585691841907,0.0032339862723540502,-0.010989038015497443,-0.002588763721162568,0.0005415145462679405,-0.005851636881227251,-0.004222880897575831,0.028070788316850503,-0.006473785461840742,0.004498355902498252,-0.005533107397608261,0.008456740331499457,0.01160316444547771,0.0027410051002560998,0.01591030269921956,-0.00886781808186854,0.035252314565986875,-0.011016927458097237,-0.005116543490619629,0.026976106345651507,-0.015174557410217449,-0.014276465975043062,0.014714208090671255,0.007557407425503149,-0.005250670761649978,-0.02066728729457601,-0.006278951370106145,-0.02759466121264964,0.03239297532555652,0.006160161731216585,0.005279101034029621,-0.0014306151702057068,0.02686778438461168,0.028076632719174155,-0.024197489603622113,0.04902405863135839,0.02283812658227835,-0.028886293358358572,0.004365761782207267,-0.03724817808347647,0.020186933683081998,0.007490574282147389,-0.0053714897891118385,0.011111127838538515,0.004084433602642434,-0.0014230083373777402,-0.007067863430939458,0.02999775727033449,0.019794080973996264,0.006078905405537682,-0.006309157422920597,0.0036426538198557346,0.028532583925406696,0.06581387018000395,0.0021312902290879787,-0.001245284106628719,0.00811617677330978,0.0017270344544328964,-0.007113792412040909,0.015244575874670652,0.02922109990766697,0.01668867302801824,-0.030892430326823872,-0.006138408385705008,0.026483183424898193,0.007340767087047562,-0.0018635325555019788,-0.006801797170783441,0.00022096077410238557,0.005752113891285493,0.00885896550830001,-0.004460901985014254,0.027091046365938176,0.03078024337866858,-0.00652747297570444,0.02215581103376163,-0.008599831579634287,-0.0397562669482856,0.018351378780300687,0.015851573452380086,-0.000524085223685411,-0.010833852631833896,-0.0013619679481795544,0.012193347849146496
2018-01-04,0.012041582436428833,0.015303428860936164,-0.0036797498391603067,-0.011912861213106751,0.00908307105211592,-0.010849198756434864,0.049350649350649256,0.004476013302877169,0.03331123991496132,-0.0037943942217329996,-0.016374325213214802,-0.004671681727625554,-0.022187884552552828,0.01272667813034234,-0.011616143675638013,-0.022539848108299787,0.016900793789833113,-0.004133728209907428,0.015680242561552316,0.015793146527504742,0.011938230605956557,-0.023325722095671964,0.004706069548972458,-0.014059783502104573,-0.01065662259641409,-0.014077599196523738,0.011428628571428678,0.007156017354254862,0.01386754051707939,-0.0019749684831108505,0.00301320764780888,-0.010179513882926594,0.011578413547322919,-0.012963401444883837,0.007812816628821162,-0.0124080983864846,0.024089043453915382,0.02448985417887739,-0.0027308309379234785,0.028175684607512075,0.011786510118114935,0.011592557827596828,0.02074897139470666,0.015306092108855918,-0.017977160841435746,-0.12310867365329714,0.007824419830070095,-0.03316221435436095,-0.005496551371490299,-0.014250248714389624,0.009901019311390868,0.002197780801587168,0.004001370713446084,0.016209472052379104,0.008341683155934199,0.042241018230324556,0.002828588107848029,0.02235655724208807,-0.0043650382169960755,0.008295869196407457,0.01532363555650429,0.005271278684620739,0.013044079254407759,-0.00757722274845396,0.02471751303183689,0.01587521295277372,0.0048252961664758676,0.009100487679798208,-0.02750263351999238,0.007476068705933203,0.018496635364980696,-0.02302073121831416,-0.006658049436938818,0.010776998870984267,-0.004900802779460145,-0.019651512916764147,-0.0015462280628020242,-0.0014298827157598337,0.001229364275448619,0.012349643966396151,-0.001291151171963878,0.02430555555555558,0.01124257588677402,0.00648682426198155,0.022770416831445095,-0.013021804404687254,-0.006776274118483916,-0.0060481433663516215,0.019926581126003207,0.005414663483607196,0.012274156154108429,0.006676319874135528
2018-01-05,0.01157076186240169,0.0026890138805970576,0.003693340407932455,0.011519010721026124,0.033304774539587134,-0.00148949165251544,-0.01980198019801971,0.016162542307332606,-0.009607152070642,0.04102193923623987,0.02363263388453296,0.0062581973138755576,0.010910799867707155,-0.006911702796104202,0.007648597126969303,-0.015841788526434253,0.0026031369149486228,-0.005188487235622374,0.0159362545808428,0.008530609999772398,-0.002775886610749123,0.04851195916574369,-0.001842781579972419,0.0017825288628270375,0.007676144274549879,-0.007698126407094996,-0.011299490887034414,0.0038991160592976026,0.008105369807497542,-0.006926068457804413,0.002816391073433344,0.008389655206999747,0.008584356842468388,-0.005803389993684349,0.00927733647436857,0.011284257702192102,0.031033783253511915,-0.0006640325353943766,0.009197632395270938,0.02310730123319993,0.016101481381370908,-0.020687612758324092,0.0009915525703436678,0.023352046141227545,0.0055449350735325975,-0.012548987136685064,0.021565621657939626,-0.0004084027321585859,-0.00957998516699321,0.021998742928975634,0.006832968580018806,-0.00293856891290889,0.0056813194267786304,-0.0010516937938854776,0.013456743001599714,-0.023037584832816038,0.021203131323174196,0.002364007092198417,-0.011956936762602233,-0.009941755227973914,-0.005464424205681828,0.008474218004857148,0.007697706080285638,0.008021659410405668,0.0015161702575794411,0.01180876368074979,-0.010040774009883902,0.002615278550239797,0.0056142941183665585,0.0012904984362680505,0.008307573656517686,-0.03678161223815901,0.009588553392857913,0.0009138606545331385,0.0070356507477480346,0.010630222069203166,0.004646001393940669,-0.005440951056182808,0.025346492510432084,0.010471830731419995,0.0076646052704885115,-0.0013559322033898091,0.0014438203452549203,0.0030652806677458067,0.0031804535707258275,-0.015561498045167488,-0.011096142830014921,0.006328392511339986,0.0591260296516849,0.0066708071874359565,0.007409868393066121,-0.0018742523750380213
2018-01-08,-0.0016186630326677776,-0.005514491454663095,0.0,0.04350131268340318,0.03248013760583657,-0.013425571824207894,0.03367003367003352,0.014424703275159434,-0.010131581961541403,0.00424175628648249,0.011906437469801023,0.0007773510309478926,-0.008759604186144188,0.031635557867200736,0.0029621387605802685,-0.007715001575673841,0.007389680960536049,0.005215548040055085,-0.003921543871603261,0.0009549342687940054,0.0032475104759077666,0.007385016526247901,0.007538924730147389,0.006955677594664644,0.00786339643439038,0.01151148544551539,0.0017143142857143356,0.01967890540584416,-0.004522663316582798,0.009299164594319898,0.006927547098191544,-0.001610297906193825,0.003337818655450242,-0.007680491787419141,0.0,-0.002070577589393552,0.006326696589197045,-0.015282429701930722,0.018505491961936293,-0.021866603428539633,-0.00912367314080409,-0.0048647938367426535,0.00792471285427343,0.06808616106439147,0.03390405176897571,-0.034154067660108756,-0.010871825570167082,-0.0016339060051621113,0.01443449232467997,-0.027675276752767597,-0.023310725164329305,0.012844733741691261,0.004215851673117221,-0.005790502952105148,0.010230806006276127,-0.005458515403024333,0.009809981194105033,0.02594342723723031,0.008471095856109834,-0.006232617944342822,0.012820440268478395,0.030640673673742125,0.0029166986811830498,-0.0015340498913254397,-0.0009634541782819195,-0.0024459357499022616,0.011906467909840623,-0.016190707150224304,-0.03266688341729085,0.00861930085886331,0.005556639362616522,0.005369909258212235,0.0002766733768155838,0.010956700821751042,0.07126225653865403,0.009466563595599942,-0.002642615344314758,-0.0017276706017851362,0.003934641897711311,-0.0057692788076364465,0.004765376951106903,0.0033944331296673624,-0.012254887366567324,0.012145390799489508,0.021928788213716688,0.002749099474659289,0.015466295522505114,-0.015116700565565355,0.04320382992585792,-0.013313872940609595,0.011701771982614462,0.003611099602463863
2018-01-09,0.008971055246419057,0.017698405720088406,-0.010119474874363488,-0.014623450158320783,0.010204933954317319,-0.020068654213922676,-0.037459283387622055,0.00467567270315139,-0.029834433119760306,0.026696729885104187,0.001291465850567608,-0.003107144651966931,-0.010572794864648793,0.028825467205987998,-0.00618369901634841,0.012574371280476004,-0.0009913185049916784,0.007263965323702104,0.01328741020049673,0.0012266013076829285,-0.016416119576955324,-0.009185664995710385,0.005573749394869543,-0.007550196840487411,-0.0006095048739865883,-0.008906378164243223,-0.003993240045828905,0.011596436529510923,-0.044926756432446036,-0.01085881894433871,0.0005578467815923194,0.04973119542201787,-0.005198742156653613,-0.009597492557197995,-0.004029434693083478,-0.008645505973195688,-0.0005715278410235447,0.0020243584179995278,-0.005327899866827912,0.017520785961127272,0.003937448462109749,0.06932090697895621,-0.001965663359327019,-0.010199289293761127,0.014648142754356552,-0.02590463110824681,0.008963904172377468,0.010229132806950147,0.010048568530911517,0.0006325110689437974,0.01601218963515394,-0.009728617421339902,0.001847204061246055,0.002470872806006774,-0.0075414317435168465,-0.056641011122744445,-0.012921504179370324,-0.008045948507067413,-0.011999982250098795,0.1851915789131855,-0.012141475474539365,-0.00027028949087593013,0.010524806993349012,0.007201847500708958,0.003995067001669739,-0.011069121631610002,0.0023242883395868663,-0.008228580105868355,-0.010388690846868887,-0.00846575360167523,0.00028581364601576453,0.012462863821343984,-0.007927712553624344,0.017561464775484925,0.008478280158660922,0.029175330960100387,0.0013247975177028692,-0.002307412881881188,-0.02095935023534079,-0.00406875905908366,0.006840567469071468,-0.046008119079837595,-0.0004378776693073627,-0.0004644893975341846,-0.015899727257639107,-0.004797760491120573,0.001493189848299492,-0.010068749752732198,-0.020939913413341338,0.006777505385654248,-0.002313251817581019,0.0002878629528115795
